calendar_year,p1_1stserve_pwon,p1_1stserve_success,p1_2ndserve_pwon,p1_aces,p1_breakpoints_won,p1_doublefaults,p1_max_games_row,p1_max_points_row,p1_servgames_won,p1_tiebreaks_won,p1_total_games_won,p1_total_points_won,p2_1stserve_pwon,p2_1stserve_success,p2_2ndserve_pwon,p2_aces,p2_breakpoints_won,p2_doublefaults,p2_max_games_row,p2_max_points_row,p2_servgames_won,p2_tiebreaks_won,p2_total_games_won,p2_total_points_won,player1_1st_set,player1_2nd_set,player1_3rd_set,player1_4th_set,player1_5th_set,player1_country,player1_name,player1_seed,player1_surname,player1_total_sets,player2_1st_set,player2_2nd_set,player2_3rd_set,player2_4th_set,player2_5th_set,player2_country,player2_name,player2_seed,player2_surname,player2_total_sets,tournament,tournament_phase
2022,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,BEL,Kimmer,&nbsp,Coppejans,,6,7,0,0,0,USA,Christopher,&nbsp,Eubanks,,,Qualification
2022,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,0,0,SRB,Nikola,&nbsp,Milojevic,,6,7,0,0,0,FRA,Quentin,&nbsp,Halys,,,Qualification
2022,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,0,0,MAR,Elliot,&nbsp,Benchetrit,,6,2,3,0,0,KAZ,Dmitry,&nbsp,Popko,,,Qualification
2022,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,NLD,Tallon,&nbsp,Griekspoor,,4,6,0,0,0,ITA,Lorenzo,&nbsp,Musetti,,,Qualification
2022,,,,,,,,,,,,,,,,,,,,,,,,,6,1,7,0,0,ARG,Marco,&nbsp,Trungelliti,,2,6,6,0,0,ITA,Lorenzo,&nbsp,Giustino,,,Qualification
2022,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,0,0,RUS,Evgeny,Seeded:&nbsp6,Donskoy,,7,6,0,0,0,EGY,Mohamed,&nbsp,Safwat,,,Qualification
2022,33,39,22,11,,5,7,8,13,,18,92,39,59,7,4,,4,1,5,7,,7,69,6,6,6,0,0,ITA,Matteo,Seeded:&nbsp8,Berrettini,,3,1,3,0,0,AUS,Andrew,&nbsp,Harris,,,Round of 128
2022,27,43,11,2,2,2,3,7,6,,8,65,33,44,21,4,7,2,7,7,11,,18,94,4,2,2,0,0,ESP,Roberto,&nbsp,Carballes Baena,,6,6,6,0,0,LTU,Ricardas,&nbsp,Berankis,,,Round of 128
2022,41,50,17,18,4,1,3,8,14,,18,89,33,47,20,7,1,4,2,5,10,,11,71,6,6,6,0,0,USA,Sam,&nbsp,Querrey,,3,4,4,0,0,HRV,Borna,Seeded:&nbsp25,Coric,,,Round of 128
2022,45,60,18,6,4,1,3,7,15,,19,103,46,71,13,8,1,1,2,5,11,,12,80,6,7,6,0,0,ARG,Guido,Seeded:&nbsp22,Pella,,3,5,4,0,0,AUS,John-Patrick,&nbsp,Smith,,,Round of 128
2022,65,86,22,7,1,8,3,5,15,,17,123,65,80,25,3,6,5,6,9,18,,25,145,3,7,1,6,0,CAN,Denis,Seeded:&nbsp13,Shapovalov,,6,6,6,7,0,HUN,Marton,&nbsp,Fucsovics,,,Round of 128
2022,44,68,37,2,9,3,5,8,16,,25,156,61,109,21,6,5,6,4,5,13,,18,129,3,4,6,6,6,GBR,Daniel,Seeded:&nbsp30,Evans,,6,6,1,2,3,USA,Mackenzie,&nbsp,McDonald,,,Round of 128
2022,45,74,28,2,8,2,4,7,13,,22,131,48,75,22,7,6,5,3,6,12,,18,121,6,3,6,7,0,JPN,Yoshihito,&nbsp,Nishioka,,4,6,2,6,0,SRB,Laslo,&nbsp,Djere,,,Round of 128
2022,75,115,29,10,5,7,6,8,17,,23,158,67,92,39,17,6,8,3,7,18,,26,180,7,6,4,6,0,EGY,Mohamed,&nbsp,Safwat,,6,7,6,7,0,FRA,Gregoire,&nbsp,Barrere,,,Round of 128
2022,42,53,20,2,5,1,5,7,13,,19,109,42,71,17,3,2,3,3,5,10,,12,88,7,6,6,0,0,ITA,Jannik,&nbsp,Sinner,,6,2,4,0,0,AUS,Max,&nbsp,Purcell,,,Round of 128
2022,47,65,19,4,4,1,5,8,14,,18,102,33,49,17,5,1,5,2,5,10,,11,77,6,6,6,0,0,CHL,Cristian,&nbsp,Garin,,4,3,4,0,0,ITA,Stefano,&nbsp,Travaglia,,,Round of 128
2022,88,118,27,35,1,4,3,13,24,,26,152,66,87,43,11,3,6,5,6,24,,28,162,6,7,4,3,6,USA,Reilly,&nbsp,Opelka,,3,6,6,6,7,ITA,Fabio,Seeded:&nbsp12,Fognini,,,Round of 128
2022,20,37,21,1,,4,1,3,6,,6,53,33,37,15,9,,3,7,7,12,,18,89,2,1,3,0,0,ITA,Lorenzo,&nbsp,Giustino,,6,6,6,0,0,CAN,Milos,Seeded:&nbsp32,Raonic,,,Round of 128
2022,37,54,10,12,1,3,2,5,8,,9,67,42,56,14,2,6,1,5,8,13,,19,98,2,2,5,0,0,ESP,Feliciano,&nbsp,Lopez,,6,6,7,0,0,ESP,Roberto,Seeded:&nbsp9,Bautista Agut,,,Round of 128
2022,26,46,13,3,,2,1,5,7,,7,52,40,49,13,11,,1,5,9,13,,18,87,3,2,2,0,0,USA,Steve,&nbsp,Johnson,,6,6,6,0,0,CHE,Roger,Seeded:&nbsp3,Federer,,,Round of 128
2022,46,67,25,4,2,,3,7,15,,15,101,59,73,19,9,3,,3,8,15,,20,119,6,3,6,0,0,GBR,Kyle,&nbsp,Edmund,,7,6,7,0,0,SRB,Dusan,Seeded:&nbsp24,Lajovic,,,Round of 128
2022,94,118,24,32,6,15,3,6,23,,29,185,89,128,30,6,5,1,3,5,21,,28,184,6,6,6,6,5,FRA,Quentin,&nbsp,Halys,,7,7,3,4,7,SRB,Filip,&nbsp,Krajinovic,,,Round of 128
2022,49,60,22,13,,2,7,10,15,,19,107,40,62,14,6,,3,1,4,10,,10,81,6,6,7,0,0,USA,Tennys,&nbsp,Sandgren,,1,4,5,0,0,ARG,Marco,&nbsp,Trungelliti,,,Round of 128
2022,48,75,14,4,1,4,3,5,11,,12,93,56,70,16,17,6,4,11,8,16,,22,120,6,2,0,4,0,ARG,Juan Ignacio,&nbsp,Londero,,4,6,6,6,0,BGR,Grigor,Seeded:&nbsp18,Dimitrov,,,Round of 128
2022,33,36,15,8,,2,7,9,12,,18,88,27,48,9,2,,1,1,7,5,,5,49,6,6,6,0,0,GRC,Stefanos,Seeded:&nbsp6,Tsitsipas,,0,2,3,0,0,ITA,Salvatore,&nbsp,Caruso,,,Round of 128
2022,43,53,17,6,6,,7,8,13,,19,104,38,65,13,5,1,,2,4,7,,8,76,7,6,6,0,0,DEU,Philipp,&nbsp,Kohlschreiber,,5,1,2,0,0,USA,Marcos,&nbsp,Giron,,,Round of 128
2022,41,63,20,13,4,7,4,6,11,,15,91,46,60,16,14,7,3,4,10,13,,21,113,6,2,6,1,0,DEU,Jan-Lennard,&nbsp,Struff,,7,6,2,6,0,SRB,Novak,Seeded:&nbsp2,Djokovic,,,Round of 128
2022,62,94,25,5,4,2,4,8,16,,21,133,54,74,25,6,4,11,4,5,16,,20,134,7,6,1,7,0,AUS,John,&nbsp,Millman,,6,3,6,5,0,FRA,Ugo,&nbsp,Humbert,,,Round of 128
2022,61,85,43,13,7,12,6,7,20,,27,165,62,93,30,7,3,9,3,6,16,,20,153,6,3,6,6,6,FRA,Benoit,Seeded:&nbsp21,Paire,,4,6,3,7,0,DEU,Cedrik-Marcel,&nbsp,Stebe,,,Round of 128
2022,35,42,20,9,5,1,3,8,13,,18,87,30,48,12,4,1,6,1,6,8,,9,55,6,6,6,0,0,HRV,Marin,&nbsp,Cilic,,3,2,4,0,0,FRA,Corentin,&nbsp,Moutet,,,Round of 128
2022,33,46,20,4,6,2,4,5,12,,18,89,31,49,12,8,1,2,1,5,7,,8,66,6,6,6,0,0,ARG,Diego,Seeded:&nbsp14,Schwartzman,,4,2,2,0,0,ZAF,Lloyd,&nbsp,Harris,,,Round of 128
2022,77,101,21,16,5,9,3,6,20,,25,149,69,94,19,13,3,6,5,6,18,,22,145,6,1,6,6,6,POL,Hubert,Seeded:&nbsp31,Hurkacz,,7,6,2,3,4,AUT,Dennis,&nbsp,Novak,,,Round of 128
2022,63,102,29,3,6,2,5,9,18,,24,148,63,90,25,7,5,5,3,6,16,,21,146,4,6,2,6,6,ESP,Alejandro,&nbsp,Davidovich Fokina,,6,4,6,3,2,SVK,Norbert,&nbsp,Gombos,,,Round of 128
2022,52,74,13,6,4,,3,5,14,,19,106,44,65,12,13,1,,3,7,11,,11,89,6,6,7,0,0,JPN,Tatsuma,&nbsp,Ito,,4,2,5,0,0,IND,Prajnesh,&nbsp,Gunneswaran,,,Round of 128
2022,83,121,21,22,8,2,5,5,20,,28,179,67,110,33,7,6,4,3,13,17,,24,167,6,6,4,6,6,AUS,Marc,&nbsp,Polmans,,4,3,6,7,4,KAZ,Mikhail,&nbsp,Kukushkin,,,Round of 128
2022,52,75,22,6,4,5,4,7,14,,18,102,47,67,25,5,6,1,3,6,16,,22,122,6,4,4,4,0,ARG,Leonardo,&nbsp,Mayer,,4,6,6,6,0,USA,Tommy,&nbsp,Paul,,,Round of 128
2022,28,49,19,5,1,3,3,6,9,,10,78,44,57,21,7,5,4,7,13,14,,19,104,3,5,2,0,0,FRA,Adrian,&nbsp,Mannarino,,6,7,6,0,0,AUT,Dominic,Seeded:&nbsp5,Thiem,,,Round of 128
2022,55,74,31,6,1,2,3,5,18,,19,112,59,73,30,10,2,1,3,7,20,,23,130,6,4,6,3,0,ESP,Mario,&nbsp,Vilella Martinez,,4,6,7,6,0,RUS,Karen,Seeded:&nbsp16,Khachanov,,,Round of 128
2022,66,97,23,1,,3,3,5,19,,20,115,58,70,35,21,,1,3,10,22,,25,139,5,7,4,4,0,BIH,Damir,&nbsp,Dzumhur,,7,6,6,6,0,CHE,Stan,Seeded:&nbsp15,Wawrinka,,,Round of 128
2022,59,75,35,14,3,3,4,8,20,,24,142,67,86,25,8,2,7,3,7,19,,21,131,7,4,7,6,0,LVA,Ernests,&nbsp,Gulbis,,5,6,6,4,0,CAN,Felix,Seeded:&nbsp20,Auger-Aliassime,,,Round of 128
2022,45,69,23,5,6,1,5,9,12,,18,108,32,46,14,7,1,12,3,6,8,,9,88,6,6,6,0,0,AUS,Jordan,&nbsp,Thompson,,4,3,2,0,0,KAZ,Alexander,&nbsp,Bublik,,,Round of 128
2022,31,44,16,,8,5,8,8,10,,18,96,32,64,8,,2,2,2,4,3,,5,64,6,6,6,0,0,ESP,Rafael,Seeded:&nbsp1,Nadal,,2,3,0,0,0,BOL,Hugo,&nbsp,Dellien,,,Round of 128
2022,80,101,41,21,,15,3,5,22,,24,158,80,91,42,28,,4,5,8,26,,30,190,4,7,7,2,4,AUS,James,&nbsp,Duckworth,,6,6,6,6,6,SVN,Aljaz,&nbsp,Bedene,,,Round of 128
2022,43,66,26,8,2,2,3,5,15,,17,95,58,67,20,12,4,3,5,10,17,,22,119,4,6,1,6,0,SVK,Jozef,&nbsp,Kovalik,,6,3,6,7,0,ESP,Pablo,Seeded:&nbsp27,Carreno Busta,,,Round of 128
2022,30,51,9,6,,2,1,4,7,,7,68,54,70,10,4,,4,7,12,13,,18,101,4,1,2,0,0,JPN,Yasutaka,&nbsp,Uchiyama,,6,6,6,0,0,SWE,Mikael,&nbsp,Ymer,,,Round of 128
2022,25,46,16,2,3,,3,7,6,,9,75,46,72,11,8,7,,5,8,11,,18,97,1,4,4,0,0,ESP,Pablo,&nbsp,Andujar,,6,6,6,0,0,USA,Michael,&nbsp,Mmoh,,,Round of 128
2022,80,109,37,22,7,4,3,10,21,,28,187,75,116,28,14,5,4,3,5,19,,25,179,6,6,7,3,6,GEO,Nikoloz,Seeded:&nbsp26,Basilashvili,,7,4,5,6,3,KOR,Soonwoo,&nbsp,Kwon,,,Round of 128
2022,45,53,12,5,,2,7,7,14,,19,97,29,48,17,5,,6,1,4,8,,8,60,7,6,6,0,0,ESP,Fernando,&nbsp,Verdasco,,5,2,1,0,0,RUS,Evgeny,&nbsp,Donskoy,,,Round of 128
2022,57,80,30,11,7,3,3,7,18,,26,151,76,111,25,9,5,4,5,7,18,,24,147,7,1,6,6,6,AUS,Alex,&nbsp,Bolt,,6,6,7,1,4,ESP,Albert,&nbsp,Ramos-Vinolas,,,Round of 128
2022,41,54,21,12,,2,5,13,14,,18,87,36,47,9,11,,3,1,5,9,,10,64,6,6,6,0,0,AUS,Alexei,&nbsp,Popyrin,,7,2,1,0,0,FRA,Jo-Wilfried,Seeded:&nbsp28,Tsonga,,,Round of 128
2022,43,63,22,7,1,1,3,5,13,,14,91,43,55,22,10,3,1,3,7,15,,19,109,4,4,6,0,0,SRB,Miomir,&nbsp,Kecmanovic,,6,6,7,0,0,ITA,Andreas,&nbsp,Seppi,,,Round of 128
2022,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,AUS,"
          Christopher
        ",&nbsp,O'Connell,,0,0,0,0,0,RUS,"
          Andrey
        ",Seeded:&nbsp17,Rublev,,,Round of 128
2022,54,80,15,22,1,4,2,7,14,,15,103,54,73,29,12,4,1,6,8,18,,23,130,6,3,6,0,0,USA,Christopher,&nbsp,Eubanks,,7,6,4,6,0,DEU,Peter,&nbsp,Gojowczyk,,,Round of 128
2022,34,40,16,7,,,11,13,12,,18,79,13,33,14,6,,,1,5,5,,5,41,6,6,6,0,0,JPN,Yuichi,&nbsp,Sugita,,2,0,3,0,0,MAR,Elliot,&nbsp,Benchetrit,,,Round of 128
2022,45,64,26,13,9,12,4,9,13,,22,125,45,76,17,3,5,2,3,9,10,,15,111,6,4,6,6,0,RUS,Daniil,Seeded:&nbsp4,Medvedev,,3,6,4,2,0,USA,Frances,&nbsp,Tiafoe,,,Round of 128
2022,61,88,44,14,5,5,3,6,21,,26,157,71,111,23,8,5,5,5,6,21,,26,166,7,3,3,7,6,FRA,Pierre-Hugues,&nbsp,Herbert,,5,6,6,5,4,GBR,Cameron,&nbsp,Norrie,,,Round of 128
2022,58,64,13,14,,1,5,7,16,,20,103,51,67,16,12,,3,1,5,14,,14,83,6,7,7,0,0,AUS,Nick,Seeded:&nbsp23,Kyrgios,,2,6,6,0,0,ITA,Lorenzo,&nbsp,Sonego,,,Round of 128
2022,44,56,15,6,,4,5,6,13,,18,93,26,41,12,3,,3,1,6,7,,7,63,6,6,6,0,0,FRA,Gael,Seeded:&nbsp10,Monfils,,1,4,2,0,0,TPE,,&nbsp,,,,Round of 128
2022,60,96,16,5,5,1,3,4,10,,15,137,62,95,25,2,9,2,7,8,15,,24,160,5,7,0,3,0,FRA,Hugo,&nbsp,Gaston,,7,5,6,6,0,ESP,Jaume,&nbsp,Munar,,,Round of 128
2022,44,45,13,17,,,7,8,14,,18,94,40,58,12,4,,,1,4,9,,9,64,6,6,6,0,0,USA,Taylor,Seeded:&nbsp29,Fritz,,3,3,3,0,0,NLD,Tallon,&nbsp,Griekspoor,,,Round of 128
2022,39,47,15,8,6,2,5,6,12,,18,92,28,44,13,2,1,5,3,5,7,,8,65,6,6,6,0,0,BEL,David,Seeded:&nbsp11,Goffin,,4,3,1,0,0,FRA,Jeremy,&nbsp,Chardy,,,Round of 128
2022,51,67,22,11,,5,3,5,16,,19,114,43,60,24,4,,5,1,4,13,,13,97,6,6,7,0,0,ARG,Federico,&nbsp,Delbonis,,3,4,6,0,0,PRT,Joao,&nbsp,Sousa,,,Round of 128
2022,44,74,20,3,3,1,2,4,9,,13,99,66,87,8,8,5,4,4,5,12,,18,125,4,6,3,0,0,ITA,Marco,&nbsp,Cecchinato,,6,7,6,0,0,DEU,Alexander,Seeded:&nbsp7,Zverev,,,Round of 128
2022,72,103,33,5,5,,3,6,23,,28,165,87,121,21,10,3,,3,6,20,,24,159,4,6,6,6,6,CHL,Alejandro,&nbsp,Tabilo,,6,3,4,7,4,COL,Daniel Elahi,&nbsp,Galan,,,Round of 128
2022,50,72,11,10,1,1,2,9,11,,12,90,44,60,20,1,4,3,4,8,15,,19,102,3,4,5,0,0,DEU,Dominik,&nbsp,Koepfer,,6,6,7,0,0,ESP,Pedro,&nbsp,Martinez,,,Round of 128
2022,75,103,27,11,5,6,5,10,21,,26,161,77,104,25,16,4,3,7,7,20,,25,155,4,6,6,4,6,BLR,Ilya,&nbsp,Ivashka,,6,2,4,6,7,ZAF,Kevin,&nbsp,Anderson,,,Round of 128
2022,58,65,18,13,,3,3,6,17,,20,104,48,58,23,14,,7,1,6,15,,15,89,7,6,7,0,0,HRV,Ivo,&nbsp,Karlovic,,6,4,5,0,0,CAN,Vasek,&nbsp,Pospisil,,,Round of 128
2022,86,121,27,13,4,5,7,7,23,,27,166,80,112,26,21,3,3,3,5,20,,25,161,3,6,6,6,6,NOR,Casper,&nbsp,Ruud,,6,7,1,4,7,BLR,Egor,&nbsp,Gerasimov,,,Round of 128
2022,99,121,23,46,,4,3,5,24,,27,157,102,120,18,18,,4,3,6,24,,25,157,6,7,7,7,0,USA,John,Seeded:&nbsp19,Isner,,7,6,6,6,0,BRA,Thiago,&nbsp,Monteiro,,,Round of 128
2022,27,49,10,1,1,,1,5,6,,7,66,38,47,19,9,6,,5,6,12,,18,93,1,3,3,0,0,URY,Pablo,&nbsp,Cuevas,,6,6,6,0,0,FRA,Gilles,&nbsp,Simon,,,Round of 128
2022,53,74,33,7,3,8,4,7,17,,20,116,59,68,23,26,4,4,3,7,18,,23,132,6,6,4,4,0,LTU,Ricardas,&nbsp,Berankis,,7,4,6,6,0,USA,Sam,&nbsp,Querrey,,,Round of 64
2022,54,77,18,6,5,5,5,9,16,,21,113,40,60,15,3,2,3,3,7,12,,14,90,6,6,3,6,0,ARG,Guido,Seeded:&nbsp22,Pella,,1,4,6,3,0,FRA,Gregoire,&nbsp,Barrere,,,Round of 64
2022,37,52,19,7,,1,1,5,11,,11,82,49,65,12,2,,1,5,7,14,,18,92,4,3,4,0,0,GBR,Daniel,Seeded:&nbsp30,Evans,,6,6,6,0,0,JPN,Yoshihito,&nbsp,Nishioka,,,Round of 64
2022,73,88,24,30,3,10,3,7,18,,22,146,85,107,26,17,6,6,6,7,21,,28,167,2,7,6,1,6,FRA,Benoit,Seeded:&nbsp21,Paire,,6,6,3,6,7,HRV,Marin,&nbsp,Cilic,,,Round of 64
2022,33,48,22,4,7,5,3,8,11,,18,100,30,58,9,1,2,3,2,4,5,,7,71,6,6,6,0,0,ARG,Diego,Seeded:&nbsp14,Schwartzman,,1,4,2,0,0,ESP,Alejandro,&nbsp,Davidovich Fokina,,,Round of 64
2022,38,55,16,,7,3,4,6,11,,18,102,36,56,17,,3,4,2,6,8,,11,87,6,6,6,0,0,HUN,Marton,&nbsp,Fucsovics,,4,4,3,0,0,ITA,Jannik,&nbsp,Sinner,,,Round of 64
2022,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,GRC,Stefanos,Seeded:&nbsp6,Tsitsipas,,0,0,0,0,0,DEU,Philipp,&nbsp,Kohlschreiber,,,Round of 64
2022,33,50,9,9,,1,1,4,7,,7,53,43,46,10,16,,5,5,11,13,,18,88,1,4,2,0,0,JPN,Tatsuma,&nbsp,Ito,,6,6,6,0,0,SRB,Novak,Seeded:&nbsp2,Djokovic,,,Round of 64
2022,82,100,31,16,3,3,5,7,24,,27,152,84,105,23,22,2,2,3,6,23,,26,148,6,4,6,6,5,ITA,Matteo,Seeded:&nbsp8,Berrettini,,7,6,4,2,7,USA,Tennys,&nbsp,Sandgren,,,Round of 64
2022,91,133,39,11,5,5,3,7,22,,29,200,87,130,32,21,6,8,4,6,22,,29,203,6,7,3,6,7,USA,Tommy,&nbsp,Paul,,4,6,6,7,6,BGR,Grigor,Seeded:&nbsp18,Dimitrov,,,Round of 64
2022,35,54,7,2,,3,1,5,9,,9,58,36,39,22,19,,6,5,8,14,,18,86,3,4,2,0,0,CHL,Cristian,&nbsp,Garin,,6,6,6,0,0,CAN,Milos,Seeded:&nbsp32,Raonic,,,Round of 64
2022,34,62,14,2,,,1,5,9,,9,76,46,66,14,12,,,3,8,13,,18,98,2,4,3,0,0,AUS,Marc,&nbsp,Polmans,,6,6,6,0,0,SRB,Dusan,Seeded:&nbsp24,Lajovic,,,Round of 64
2022,29,45,11,9,5,8,3,8,7,,12,92,42,65,23,5,8,5,6,8,11,,19,106,4,5,3,0,0,POL,Hubert,Seeded:&nbsp31,Hurkacz,,6,7,6,0,0,AUS,John,&nbsp,Millman,,,Round of 64
2022,65,100,11,13,1,6,3,6,13,,14,103,56,71,17,3,6,1,5,7,17,,23,131,7,2,4,1,0,USA,Michael,&nbsp,Mmoh,,5,6,6,6,0,ESP,Roberto,Seeded:&nbsp9,Bautista Agut,,,Round of 64
2022,78,105,30,12,3,4,3,7,22,,25,162,69,94,41,10,3,6,7,7,22,,27,171,6,1,6,6,6,AUS,Jordan,&nbsp,Thompson,,7,6,3,4,7,ITA,Fabio,Seeded:&nbsp12,Fognini,,,Round of 64
2022,33,57,4,4,1,,2,5,5,,6,56,36,47,13,14,7,,5,6,11,,18,89,1,4,1,0,0,SRB,Filip,&nbsp,Krajinovic,,6,6,6,0,0,CHE,Roger,Seeded:&nbsp3,Federer,,,Round of 64
2022,28,41,20,4,,1,1,4,10,,10,69,44,56,25,13,,2,3,12,15,,19,101,5,3,2,0,0,SVN,Aljaz,&nbsp,Bedene,,7,6,6,0,0,LVA,Ernests,&nbsp,Gulbis,,,Round of 64
2022,39,48,23,19,5,2,7,8,13,,19,103,38,60,10,4,1,1,3,3,9,,9,70,7,6,6,0,0,RUS,Daniil,Seeded:&nbsp4,Medvedev,,5,1,3,0,0,ESP,Pedro,&nbsp,Martinez,,,Round of 64
2022,67,111,30,14,2,5,5,7,16,,19,134,75,92,25,12,7,3,5,11,22,,29,169,2,7,7,1,2,AUS,Alex,&nbsp,Bolt,,6,5,6,6,6,AUT,Dominic,Seeded:&nbsp5,Thiem,,,Round of 64
2022,61,89,20,8,1,,3,9,14,,15,96,57,67,13,10,3,,3,6,16,,20,117,6,4,5,0,0,BLR,Egor,&nbsp,Gerasimov,,7,6,7,0,0,DEU,Alexander,Seeded:&nbsp7,Zverev,,,Round of 64
2022,38,54,17,,,2,1,6,10,,10,84,47,63,19,,,6,5,6,14,,19,103,2,6,2,0,0,ESP,Jaume,&nbsp,Munar,,6,7,6,0,0,AUS,Alexei,&nbsp,Popyrin,,,Round of 64
2022,79,92,15,5,2,7,3,6,21,,24,136,71,85,25,17,1,8,2,5,20,,21,129,4,7,6,7,0,FRA,Gael,Seeded:&nbsp10,Monfils,,6,6,4,5,0,HRV,Ivo,&nbsp,Karlovic,,,Round of 64
2022,49,79,21,3,,3,1,4,11,,11,85,38,42,24,21,,2,5,8,14,,19,112,2,3,6,0,0,JPN,Yuichi,&nbsp,Sugita,,6,6,7,0,0,RUS,Andrey,Seeded:&nbsp17,Rublev,,,Round of 64
2022,64,86,25,4,3,8,3,5,17,,20,127,68,88,22,13,4,3,3,6,18,,23,140,6,6,4,4,0,GEO,Nikoloz,Seeded:&nbsp26,Basilashvili,,4,7,6,6,0,ESP,Fernando,&nbsp,Verdasco,,,Round of 64
2022,50,58,8,32,,2,5,6,14,,18,89,38,55,14,7,,5,1,5,10,,10,67,6,6,6,0,0,USA,John,Seeded:&nbsp19,Isner,,4,3,3,0,0,CHL,Alejandro,&nbsp,Tabilo,,,Round of 64
2022,51,81,22,3,9,12,4,11,14,,23,142,43,82,33,9,8,6,6,5,12,,20,135,6,6,4,1,6,BEL,David,Seeded:&nbsp11,Goffin,,1,4,6,6,3,FRA,Pierre-Hugues,&nbsp,Herbert,,,Round of 64
2022,71,125,28,4,10,1,4,6,14,,24,176,64,109,22,7,10,6,4,6,13,,24,176,2,6,4,6,6,SWE,Mikael,&nbsp,Ymer,,6,2,6,3,7,RUS,Karen,Seeded:&nbsp16,Khachanov,,,Round of 64
2022,59,74,19,28,5,4,5,7,18,,23,121,55,75,18,8,2,3,5,9,15,,17,105,6,6,4,7,0,AUS,Nick,Seeded:&nbsp23,Kyrgios,,2,4,6,5,0,FRA,Gilles,&nbsp,Simon,,,Round of 64
2022,63,94,34,5,5,2,3,6,19,,24,140,66,83,29,19,6,4,4,7,20,,26,153,6,5,3,6,4,ITA,Andreas,&nbsp,Seppi,,4,7,6,3,6,CHE,Stan,Seeded:&nbsp15,Wawrinka,,,Round of 64
2022,52,73,19,12,3,4,7,5,12,,15,100,44,61,21,11,5,2,7,8,14,,19,115,4,1,6,4,0,DEU,Peter,&nbsp,Gojowczyk,,6,6,1,6,0,ESP,Pablo,Seeded:&nbsp27,Carreno Busta,,,Round of 64
2022,52,61,17,8,,1,5,9,15,,19,116,45,69,18,2,,8,1,5,10,,10,83,6,7,6,0,0,ESP,Rafael,Seeded:&nbsp1,Nadal,,3,6,1,0,0,ARG,Federico,&nbsp,Delbonis,,,Round of 64
2022,68,85,36,21,5,5,5,7,23,,29,163,83,110,21,21,2,6,3,5,20,,23,136,4,6,7,6,6,USA,Taylor,Seeded:&nbsp29,Fritz,,6,7,6,2,2,ZAF,Kevin,&nbsp,Anderson,,,Round of 64
2022,43,60,17,3,7,2,5,8,11,,19,102,32,57,12,5,4,2,3,8,7,,11,79,6,6,7,0,0,ARG,Diego,Seeded:&nbsp14,Schwartzman,,2,3,6,0,0,SRB,Dusan,Seeded:&nbsp24,Lajovic,,,Round of 32
2022,36,47,17,6,,1,7,8,12,,18,87,25,40,12,3,,3,1,6,6,,6,56,6,6,6,0,0,HUN,Marton,&nbsp,Fucsovics,,1,1,4,0,0,USA,Tommy,&nbsp,Paul,,,Round of 32
2022,75,97,28,24,7,2,11,8,22,,29,168,76,117,27,8,2,2,3,6,18,,21,149,6,6,6,5,6,HRV,Marin,&nbsp,Cilic,,7,4,0,7,3,ESP,Roberto,Seeded:&nbsp9,Bautista Agut,,,Round of 32
2022,28,41,13,1,,4,1,5,7,,7,49,44,47,10,17,,2,7,15,13,,18,87,3,2,2,0,0,JPN,Yoshihito,&nbsp,Nishioka,,6,6,6,0,0,SRB,Novak,Seeded:&nbsp2,Djokovic,,,Round of 32
2022,50,65,17,12,5,4,3,11,13,,18,106,42,59,9,15,2,5,2,5,10,,12,86,6,6,6,0,0,USA,Tennys,&nbsp,Sandgren,,4,4,4,0,0,USA,Sam,&nbsp,Querrey,,,Round of 32
2022,52,71,18,9,,3,1,4,15,,15,91,56,64,20,19,,1,5,7,17,,20,112,5,4,6,0,0,GRC,Stefanos,Seeded:&nbsp6,Tsitsipas,,7,6,7,0,0,CAN,Milos,Seeded:&nbsp32,Raonic,,,Round of 32
2022,37,60,13,7,2,1,1,5,9,,11,79,47,62,19,11,5,5,5,12,13,,19,103,6,2,3,0,0,ARG,Guido,Seeded:&nbsp22,Pella,,7,6,6,0,0,ITA,Fabio,Seeded:&nbsp12,Fognini,,,Round of 32
2022,80,118,43,11,4,4,3,5,24,,28,178,85,111,30,16,3,6,3,7,23,,28,181,6,6,4,6,6,AUS,John,&nbsp,Millman,,4,7,6,4,7,CHE,Roger,Seeded:&nbsp3,Federer,,,Round of 32
2022,52,67,18,9,5,6,4,7,13,,19,111,37,57,21,9,2,6,2,5,11,,13,85,7,6,6,0,0,FRA,Gael,Seeded:&nbsp10,Monfils,,6,4,3,0,0,LVA,Ernests,&nbsp,Gulbis,,,Round of 32
2022,60,85,17,20,1,4,2,5,15,,17,118,69,90,24,12,5,5,5,6,19,,24,138,2,4,7,4,0,USA,Taylor,Seeded:&nbsp29,Fritz,,6,6,6,6,0,AUT,Dominic,Seeded:&nbsp5,Thiem,,,Round of 32
