calendar_year,p1_1stserve_pwon,p1_1stserve_success,p1_2ndserve_pwon,p1_aces,p1_breakpoints_won,p1_doublefaults,p1_max_games_row,p1_max_points_row,p1_servgames_won,p1_tiebreaks_won,p1_total_games_won,p1_total_points_won,p2_1stserve_pwon,p2_1stserve_success,p2_2ndserve_pwon,p2_aces,p2_breakpoints_won,p2_doublefaults,p2_max_games_row,p2_max_points_row,p2_servgames_won,p2_tiebreaks_won,p2_total_games_won,p2_total_points_won,player1_1st_set,player1_2nd_set,player1_3rd_set,player1_4th_set,player1_5th_set,player1_country,player1_name,player1_seed,player1_surname,player1_total_sets,player2_1st_set,player2_2nd_set,player2_3rd_set,player2_4th_set,player2_5th_set,player2_country,player2_name,player2_seed,player2_surname,player2_total_sets,tournament,tournament_phase
[2021],71,91,23,5,5,3,5,7,21,,26,164,72,108,35,14,3,4,4,6,18,,22,147,6 ,2,6,6,6,SRB,Novak,1,Djokovic,3,7,6,3,2,4,GRC,Stefanos,5,Tsitsipas,2,2577,Final
[2021],39,48,15,,9,7,8,10,10,,19,99,21,50,10,,4,4,4,4,4,,8,60,7,6,6,0,0,ESP,Rafael,3,Nadal,3,5,3,0,0,0,ITA,Jannik,18,Sinner,0,2577,Round of 16
[2021],26,34,16,,9,3,7,6,9,,18,85,21,44,9,,3,3,2,4,3,,6,50,6,6,6,0,0,DEU,Alexander,6,Zverev,3,4,1,1,0,0,ESP,Alejandro,,Davidovich Fokina,0,2577,Quarter-Final
[2021],48,66,27,3,4,,3,11,15,,20,118,43,72,21,5,2,,3,6,12,,14,91,6,7,7,0,0,GRC,Stefanos,5,Tsitsipas,3,3,6 ,5,0,0,RUS,Daniil,2,Medvedev,0,2577,Quarter-Final
[2021],,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,SVK,Martin,,Klizan,0,6,6,0,0,0,ESP,Carlos,22,Taberner,2,2577,Qualification
[2021],,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,0,0,USA,Christopher,,Eubanks,0,6,7,0,0,0,ITA,Thomas,,Fabbiano,2,2577,Qualification
[2021],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,BRA,Joao,,Menezes,2,3,4,0,0,0,SWE,Elias,,Ymer,0,2577,Qualification
[2021],,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,0,0,PRT,Pedro,4,Sousa,0,4,7,1,0,0,HRV,Borna,,Gojo,0,2577,Qualification
[2021],,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,CZE,Lukas,,Rosol,1,6,2,6,0,0,BRA,Felipe,,Meligeni Rodrigues Alves,2,2577,Qualification
[2021],,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,MAR,Elliot,,Benchetrit,0,6,6,0,0,0,CAN,Steven,,Diez,2,2577,Qualification
[2021],33,50,20,1,5,1,4,9,11,,16,88,26,43,19,1,3,2,3,8,8,,11,77,4,6,6,0,0,ESP,Bernabe,14,Zapata Miralles,2,6,1,4,0,0,FRA,Kyrian,,Jacquet,1,2577,Qualification
[2021],40,62,25,3,4,4,3,6,10,,14,99,34,46,17,7,4,10,4,6,9,,14,99,6 ,6,2,0,0,CAN,Peter,,Polansky,1,7,1,6,0,0,SRB,Nikola,25,Milojevic,2,2577,Qualification
[2021],33,41,16,6,3,2,3,5,9,,13,81,27,44,13,1,2,7,2,4,7,,9,62,6,7,0,0,0,SVN,Blaz,,Rola,2,3,6 ,0,0,0,FRA,Antoine,18,Hoang,0,2577,Qualification
[2021],45,56,17,5,4,,9,6,14,,18,108,56,86,13,6,1,,3,8,11,,14,91,6,6 ,6 ,0,0,BRA,Thiago,13,Seyboth Wild,1,0,7,7,0,0,SRB,Viktor,,Troicki,2,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,0,0,ITA,Lorenzo,,Giustino,2,3,7,6,0,0,DEU,Maximilian,,Marterer,1,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,NLD,Botic,,Van de Zandschulp,2,6,3,0,0,0,ITA,Paolo,18,Lorenzi,0,2577,Qualification
[2020],26,35,11,3,,1,3,6,8,,12,64,22,38,6,1,,2,1,4,4,,4,44,6,6,0,0,0,AUS,Marc,12,Polmans,2,2,2,0,0,0,DEU,Tobias,,Kamke,0,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,FRA,Geoffrey,,Blancaneaux,0,6,7,0,0,0,USA,Christopher,,Eubanks,2,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,0,0,USA,Brandon,,Nakashima,1,5,7,7,0,0,ARG,Juan Pablo,,Ficovich,2,2577,Qualification
[2020],36,62,20,1,2,3,3,6,9,,11,81,39,55,13,8,3,2,3,5,10,,14,93,5,6,0,0,0,USA,Denis,6,Kudla,0,7,7,0,0,0,FRA,Enzo,,Couacaud,2,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,ITA,Gian Marco,,Moroni,2,4,6,0,0,0,SVN,Blaz,32,Rola,0,2577,Qualification
[2020],40,63,18,3,4,5,6,7,8,,12,92,39,51,11,3,6,3,4,6,9,,15,102,6,3,3,0,0,FRA,Rayane,,Roumane,1,3,6,6,0,0,USA,Ulises,,Blanch,2,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,NLD,Robin,,Haase,2,1,5,0,0,0,PRT,Joao,,Domingues,0,2577,Qualification
[2020],26,56,16,2,2,,3,5,7,,9,63,27,33,24,9,5,,7,7,11,,16,91,6,1,2,0,0,SVK,Lukas,,Lacko,1,4,6,6,0,0,DEU,Oscar,25,Otte,2,2577,Qualification
[2020],17,32,6,2,,,1,4,3,,3,27,20,22,8,2,,,4,9,7,,12,57,2,1,0,0,0,ARG,Andrea,,Collarini,0,6,6,0,0,0,KAZ,Dmitry,,Popko,2,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,BRA,Thiago,1,Seyboth Wild,0,6,6,0,0,0,ECU,Emilio,,Gomez,2,2577,Qualification
[2020],37,56,15,9,2,7,2,4,8,,10,93,43,69,16,2,3,3,2,6,9,,13,103,4,6,0,0,0,SRB,Danilo,,Petrovic,0,6,7,0,0,0,ITA,Alessandro,,Giannessi,2,2577,Qualification
[2020],,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,0,BEL,Arthur,,de Greef,0,6,6,0,0,0,ESP,Tommy,,Robredo,2,2577,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,0,0,JPN,Tatsuma,,Ito,0,6,7,0,0,0,FRA,,,,2,2577,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,0,0,ITA,Roberto,,Marcora,1,6,2,6,0,0,SWE,Mikael,32,Ymer,2,2577,Qualification
[2019],29,39,17,,3,3,3,10,9,,12,73,22,33,14,,1,1,2,4,7,,8,60,6,6,0,0,0,CAN,Peter,14,Polansky,2,4,4,0,0,0,BRB,Darian,,King,0,2577,Qualification
[2019],44,70,13,,7,3,6,6,10,,18,109,42,75,14,,5,1,3,10,9,,14,100,5,7,6,0,0,FRA,Alexandre,,Muller,2,7,6,1,0,0,ITA,Alessandro,,Giannessi,1,2577,Qualification
[2019],22,35,10,2,1,2,2,5,6,,7,55,38,47,6,3,3,3,3,10,9,,12,72,4,3,0,0,0,DEU,Kevin,,Krawietz,0,6,6,0,0,0,SRB,Viktor,,Troicki,2,2577,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,AUS,Jason,,Kubler,2,4,4,0,0,0,IND,Ramkumar,28,Ramanathan,0,2577,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,AUT,Sebastian,15,Ofner,2,2,6,0,0,0,BEL,Ruben,,Bemelmans,0,2577,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,DEU,Yannick,,Hanfmann,2,2,5,0,0,0,FRA,Constant,,Lestienne,0,2577,Qualification
[2019],21,27,7,,,,7,9,7,,12,51,7,28,4,,,,1,3,1,,1,20,6,6,0,0,0,USA,Marcos,,Giron,2,0,1,0,0,0,USA,Donald,,Young,0,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,0,0,JPN,Taro,1,Daniel,2,4,6,0,0,0,DOM,,,,1,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,USA,Evan,,King,0,6,6,0,0,0,AUT,Dennis,,Novak,2,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,CZE,Adam,,Pavlasek,0,3,0,0,0,0,SVN,Blaz,,Kavcic,0,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,0,UKR,Illya,,Marchenko,0,6,6,0,0,0,BOL,Hugo,22,Dellien,2,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,AUS,Akira,,Santillan,2,2,2,0,0,0,JPN,Go,,Soeda,0,2577,Qualification
[2018],39,49,5,2,3,4,4,5,9,,13,73,37,57,8,1,1,2,2,4,8,,9,63,7,6,0,0,0,FRA,Alexandre,,Muller,2,6,3,0,0,0,USA,Donald,19,Young,0,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,0,0,SVK,Martin,10,Klizan,2,6,4,1,0,0,IND,Sumit,,Nagal,1,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,0,0,HUN,Attila,,Balazs,1,6,3,6,0,0,SRB,Miomir,,Kecmanovic,2,2577,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,DEU,Yannick,15,Hanfmann,2,6,5,0,0,0,USA,Christopher,,Eubanks,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,JPN,Taro,4,Daniel,2,6,0,0,0,0,JPN,Hiroki,,Moriya,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,5,3,0,0,FRA,Gregoire,,Barrere,1,5,7,6,0,0,HRV,Matija,,Pecotic,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,BIH,Mirza,,Basic,2,6,3,0,0,0,SVN,Blaz,,Rola,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,ARG,Agustin,,Velotti,0,6,6,0,0,0,RUS,Andrey,18,Rublev,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,0,0,ITA,Thomas,6,Fabbiano,1,3,6,6,0,0,GRC,Stefanos,,Tsitsipas,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,0,0,FRA,,,,2,4,7,6,0,0,ITA,Federico,,Gaio,1,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,USA,Mitchell,,Krueger,0,6,6,0,0,0,DEU,Oscar,,Otte,2,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,CHN,Yan,,Bai,0,6,6,0,0,0,DEU,Tobias,,Kamke,2,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,3,7,4,0,0,FRA,Maxime,,Chazal,1,6,5,6,0,0,COL,Alejandro,31,Gonzalez,2,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,7,4,6,0,0,ESP,Roberto,7,Carballes Baena,2,6,6,3,0,0,USA,Daniel,,Nguyen,1,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,SRB,Pedja,,Krstin,2,5,3,0,0,0,FRA,Corentin,,Denolly,0,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,BEL,Kimmer,,Coppejans,2,4,2,0,0,0,SVN,Blaz,,Rola,0,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,0,0,ROU,Marius,,Copil,2,4,6,3,0,0,JPN,Go,23,Soeda,1,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,DEU,Dustin,8,Brown,2,1,3,0,0,0,SLV,Marcelo,,Arevalo-Gonzalez,0,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,0,0,COL,Eduardo,,Struvay,0,7,6,0,0,0,FRA,Calvin,,Hemery,2,2577,Qualification
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,0,0,BEL,Yannick,,Mertens,0,3,0,0,0,0,BLR,Egor,,Gerasimov,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,FRA,Kenny,,de Schepper,0,6,6,0,0,0,HUN,Marton,,Fucsovics,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,0,0,FRA,,,,2,4,7,5,0,0,HRV,,,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,0,0,BIH,Aldin,,Setkic,1,6,4,6,0,0,POL,,32,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ITA,Thomas,,Fabbiano,2,4,2,0,0,0,FRA,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,ITA,Matteo,,Viola,2,2,5,0,0,0,BIH,Mirza,,Basic,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,JPN,Hiroki,,Moriya,0,6,6,0,0,0,KAZ,Andrey,29,Golubev,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,SVK,Norbert,7,Gombos,2,3,6,0,0,0,CHL,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,JPN,Yoshihito,,Nishioka,2,4,3,0,0,0,CZE,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,BRA,Guilherme,,Clezar,2,6,4,0,0,0,AUS,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,7,6,0,0,AUS,Luke,,Saville,2,6,6,4,0,0,UZB,,23,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,1,6,0,0,GBR,James,8,Ward,2,1,6,0,0,0,IRL,,,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,0,0,RUS,Aslan,,Karatsev,1,7,4,7,0,0,SWE,Christian,,Lindell,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,USA,,,,0,6,7,0,0,0,CZE,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,0,0,CHL,Cristian,,Garin,0,6,7,0,0,0,ESP,,28,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,16,0,0,ITA,Luca,6,Vanni,2,4,7,14,0,0,ROU,,,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,0,0,ARG,Facundo,3,Bagnis,2,7,3,2,0,0,DEU,,,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,BRA,,,,2,5,1,0,0,0,HRV,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,2,0,0,CAN,,,,1,6,4,6,0,0,FRA,Tristan,,Lamasine,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,0,0,TPE,Jason,,Jung,2,7,3,5,0,0,SVK,Andrej,,Martin,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,ARG,Marco,,Trungelliti,2,5,2,0,0,0,NLD,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,FRA,Pierre-Hugues,,Herbert,2,4,1,0,0,0,ARG,Renzo,,Olivo,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,USA,,,,0,6,6,0,0,0,ESP,,22,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,0,0,COL,Alejandro,9,Gonzalez,1,4,6,6,0,0,FRA,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,7,5,0,0,DEU,Dustin,5,Brown,1,6,5,7,0,0,JPN,Taro,,Daniel,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,0,0,ITA,Andrea,,Arnaboldi,2,6,3,2,0,0,USA,Denis,30,Kudla,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,DEU,,,,2,2,2,0,0,0,FRA,Corentin,,Moutet,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,AUS,Jordan,,Thompson,0,7,6,0,0,0,ITA,Marco,18,Cecchinato,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,0,0,ISR,,,,0,7,6,0,0,0,UKR,Illya,21,Marchenko,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,1,6,0,0,AUS,John-Patrick,,Smith,2,4,6,3,0,0,AUS,John,25,Millman,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,0,0,FRA,Enzo,,Couacaud,1,6,4,7,0,0,IND,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,SVN,Blaz,4,Rola,2,1,4,0,0,0,ESP,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,5,0,0,ESP,,,,1,6,0,7,0,0,UKR,Denys,,Molchanov,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,0,0,DEU,Peter,,Gojowczyk,1,3,6,6,0,0,ESP,Roberto,,Carballes Baena,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,2,0,0,FRA,Gregoire,,Barrere,1,3,6,6,0,0,RUS,,20,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,ARG,Juan Ignacio,,Londero,0,6,6,0,0,0,RUS,Evgeny,,Donskoy,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,1,6,0,0,SWE,Elias,,Ymer,2,3,6,2,0,0,ITA,Roberto,,Marcora,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,ROU,Marius,,Copil,2,7,3,4,0,0,PRT,Pedro,,Sousa,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,DEU,,,,0,6,7,0,0,0,NLD,Thiemo,26,De Bakker,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,USA,Austin,16,Krajicek,0,7,6,0,0,0,ITA,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,0,0,PRT,,,,0,7,6,0,0,0,BEL,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,0,0,FRA,Mathias,,Bourgue,1,3,6,9,0,0,GBR,Brydan,,Klein,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,0,0,USA,Mitchell,,Krueger,1,4,7,6,0,0,NLD,Igor,,Sijsling,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,0,0,AUT,Gerald,,Melzer,1,3,6,6,0,0,GBR,Kyle,17,Edmund,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,BEL,,,,0,6,6,0,0,0,BEL,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,2,0,0,USA,Dennis,,Novikov,1,4,6,6,0,0,ARG,Facundo,31,Arguello,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,JPN,Yuichi,,Sugita,0,6,6,0,0,0,EST,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,0,0,BEL,Kimmer,10,Coppejans,2,6,2,2,0,0,FRA,Constant,,Lestienne,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,HRV,Ante,,Pavic,0,6,6,0,0,0,FRA,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,0,0,RUS,Konstantin,,Kravchuk,0,6,7,0,0,0,DEU,Matthias,19,Bachinger,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,7,0,0,COL,,11,,2,3,6,5,0,0,MAR,,,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,DEU,Alexander,2,Zverev,2,6,0,0,0,0,ARG,Horacio,,Zeballos,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,0,0,ROU,,,,2,4,6,4,0,0,ITA,,,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ARG,Guido,13,Pella,2,1,1,0,0,0,CZE,Jaroslav,,Pospisil,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,ARG,Guido,,Andreozzi,0,6,7,0,0,0,IND,Ramkumar,,Ramanathan,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,0,BEL,Arthur,,de Greef,0,6,6,0,0,0,PRT,Gastao,,Elias,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,0,0,FRA,,,,1,6,3,6,0,0,FRA,Calvin,,Hemery,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,KOR,Hyeon,1,Chung,0,6,6,0,0,0,USA,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,USA,Bjorn,,Fratangelo,2,4,6,0,0,0,AUS,Alex,,Bolt,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,2,0,0,GBR,Liam,,Broady,1,6,7,6,0,0,MDA,Radu,24,Albot,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,3,4,0,0,FRA,,,,1,5,6,6,0,0,ESP,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,ESP,Adrian,12,Menendez-Maceiras,2,5,4,0,0,0,CHL,Nicolas,,Jarry,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,7,0,0,KAZ,Aleksandr,14,Nedovyesov,1,6,3,9,0,0,IND,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,0,0,AUS,Jason,,Kubler,0,6,7,0,0,0,DEU,Tim,,Puetz,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,SRB,Laslo,,Djere,0,6,6,0,0,0,GEO,Nikoloz,27,Basilashvili,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,0,0,FRA,,,,2,1,6,3,0,0,FRA,Tristan,,Lamasine,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,FRA,,,,2,2,5,0,0,0,POL,,32,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,BRA,Guilherme,,Clezar,2,4,1,0,0,0,AUS,Luke,,Saville,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,7,6,0,0,CZE,,,,2,6,6,3,0,0,ESP,,28,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,JPN,Taro,,Daniel,2,3,1,0,0,0,HUN,Marton,,Fucsovics,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,ARG,Facundo,3,Bagnis,0,6,6,0,0,0,ARG,Marco,,Trungelliti,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,0,0,GBR,James,8,Ward,1,3,7,6,0,0,SWE,Christian,,Lindell,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,25,0,0,FRA,Pierre-Hugues,,Herbert,1,6,3,27,0,0,ITA,Andrea,,Arnaboldi,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,0,0,SVK,Norbert,7,Gombos,1,2,6,8,0,0,JPN,Yoshihito,,Nishioka,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,0,0,UKR,Denys,,Molchanov,0,7,6,0,0,0,UKR,Illya,21,Marchenko,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,BRA,,,,2,1,5,0,0,0,ESP,,22,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,0,0,ITA,Luca,6,Vanni,2,6,3,2,0,0,ITA,Thomas,,Fabbiano,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,TPE,Jason,,Jung,0,7,6,0,0,0,ITA,Marco,18,Cecchinato,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,RUS,Evgeny,,Donskoy,2,2,4,0,0,0,IND,,,,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,0,0,ITA,,,,0,6,7,0,0,0,DEU,,,,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,ITA,Matteo,,Viola,0,6,6,0,0,0,KAZ,Andrey,29,Golubev,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,SVN,Blaz,4,Rola,0,6,6,0,0,0,SWE,Elias,,Ymer,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ROU,Marius,,Copil,2,3,4,0,0,0,AUS,John-Patrick,,Smith,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,ESP,Roberto,,Carballes Baena,2,4,5,0,0,0,NLD,Thiemo,26,De Bakker,0,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,0,0,DEU,Alexander,2,Zverev,1,7,2,7,0,0,NLD,Igor,,Sijsling,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,5,7,5,0,0,ARG,Guido,13,Pella,1,7,5,7,0,0,PRT,Gastao,,Elias,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,GBR,Brydan,,Klein,0,6,6,0,0,0,ARG,Facundo,31,Arguello,2,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,0,0,BEL,,,,2,6,4,1,0,0,RUS,,20,,1,2577,Qualification
[2015],,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,EST,,,,0,6,6,0,0,0,DEU,Matthias,19,Bachinger,2,2577,Qualification
